,Date,Location,MinTemp,MaxTemp
69057,2013-10-29,Melbourne,11.7,18.4
69058,2013-10-30,Melbourne,12.2,19.9
69059,2013-10-31,Melbourne,12.3,18.4
69060,2013-11-01,Melbourne,9.5,22.7
69061,2013-11-02,Melbourne,12.8,26.1
69062,2013-11-03,Melbourne,13.3,17.7
69063,2013-11-04,Melbourne,10.3,17.8
69064,2013-11-05,Melbourne,9.1,26.0
69065,2013-11-06,Melbourne,12.2,30.7
69066,2013-11-07,Melbourne,20.2,25.8
69067,2013-11-08,Melbourne,14.4,18.6
69068,2013-11-09,Melbourne,10.3,17.5
69069,2013-11-10,Melbourne,9.7,18.1
69070,2013-11-11,Melbourne,9.8,19.4
69071,2013-11-12,Melbourne,12.4,15.9
69072,2013-11-13,Melbourne,10.0,14.7
69073,2013-11-14,Melbourne,10.7,17.5
69074,2013-11-15,Melbourne,11.6,19.0
69075,2013-11-16,Melbourne,10.7,19.0
69076,2013-11-17,Melbourne,9.6,20.6
69077,2013-11-18,Melbourne,11.5,27.7
69078,2013-11-19,Melbourne,14.7,31.6
69079,2013-11-20,Melbourne,14.4,18.9
69080,2013-11-21,Melbourne,11.9,24.1
69081,2013-11-22,Melbourne,13.3,23.0
69082,2013-11-23,Melbourne,13.1,20.2
69083,2013-11-24,Melbourne,11.7,19.6
69084,2013-11-25,Melbourne,13.2,22.9
69085,2013-11-26,Melbourne,10.3,29.1
69086,2013-11-27,Melbourne,15.7,33.1
69087,2013-11-28,Melbourne,21.8,24.2
69088,2013-11-29,Melbourne,12.0,19.3
69089,2013-11-30,Melbourne,12.3,19.8
69090,2013-12-01,Melbourne,10.1,31.0
69091,2013-12-02,Melbourne,16.6,36.0
69092,2013-12-03,Melbourne,16.9,24.9
69093,2013-12-04,Melbourne,17.2,21.0
69094,2013-12-05,Melbourne,10.7,16.8
69095,2013-12-06,Melbourne,7.9,19.1
69096,2013-12-07,Melbourne,11.0,27.1
69097,2013-12-08,Melbourne,16.3,27.8
69098,2013-12-09,Melbourne,16.3,18.4
69099,2013-12-10,Melbourne,12.5,21.0
69100,2013-12-11,Melbourne,13.7,21.1
69101,2013-12-12,Melbourne,11.0,24.0
69102,2013-12-13,Melbourne,14.4,22.7
69103,2013-12-14,Melbourne,14.4,20.0
69104,2013-12-15,Melbourne,14.0,21.7
69105,2013-12-16,Melbourne,14.8,21.4
69106,2013-12-17,Melbourne,14.2,22.1
69107,2013-12-18,Melbourne,13.9,26.9
69108,2013-12-19,Melbourne,15.7,39.9
69109,2013-12-20,Melbourne,21.3,24.2
69110,2013-12-21,Melbourne,15.1,21.4
69111,2013-12-22,Melbourne,16.6,28.4
69112,2013-12-23,Melbourne,14.6,18.2
69113,2013-12-24,Melbourne,13.5,23.3
69114,2013-12-25,Melbourne,12.3,31.8
69115,2013-12-26,Melbourne,17.7,27.6
69116,2013-12-27,Melbourne,16.4,22.4
69117,2013-12-28,Melbourne,14.8,36.5
69118,2013-12-29,Melbourne,14.4,20.9
69119,2013-12-30,Melbourne,11.6,22.6
69120,2013-12-31,Melbourne,12.0,25.4
69121,2014-01-01,Melbourne,16.2,26.3
69122,2014-01-02,Melbourne,15.2,23.6
69123,2014-01-03,Melbourne,13.9,22.3
69124,2014-01-04,Melbourne,13.4,20.7
69125,2014-01-05,Melbourne,10.9,26.7
69126,2014-01-06,Melbourne,12.7,20.2
69127,2014-01-07,Melbourne,14.0,20.8
69128,2014-01-08,Melbourne,11.7,27.5
69129,2014-01-09,Melbourne,14.3,33.3
69130,2014-01-10,Melbourne,18.3,34.7
69131,2014-01-11,Melbourne,17.8,22.7
69132,2014-01-12,Melbourne,16.5,22.8
69133,2014-01-13,Melbourne,15.2,31.1
69134,2014-01-14,Melbourne,18.3,42.8
69135,2014-01-15,Melbourne,28.6,41.7
69136,2014-01-16,Melbourne,27.0,43.9
69137,2014-01-17,Melbourne,25.6,43.9
69138,2014-01-18,Melbourne,21.5,24.0
69139,2014-01-19,Melbourne,16.2,22.8
69140,2014-01-20,Melbourne,17.0,24.8
69141,2014-01-21,Melbourne,16.8,23.7
69142,2014-01-22,Melbourne,16.2,24.3
69143,2014-01-23,Melbourne,13.6,30.4
69144,2014-01-24,Melbourne,16.9,23.0
69145,2014-01-25,Melbourne,15.5,21.0
69146,2014-01-26,Melbourne,13.0,27.2
69147,2014-01-27,Melbourne,16.9,35.3
69148,2014-01-28,Melbourne,24.5,42.0
69149,2014-01-29,Melbourne,18.4,25.1
69150,2014-01-30,Melbourne,16.0,30.0
69151,2014-01-31,Melbourne,18.6,27.0
69152,2014-02-01,Melbourne,18.6,30.2
69153,2014-02-02,Melbourne,18.3,39.0
69154,2014-02-03,Melbourne,22.7,34.0
69155,2014-02-04,Melbourne,14.8,26.2
69156,2014-02-05,Melbourne,13.9,31.1
69157,2014-02-06,Melbourne,17.4,35.6
69158,2014-02-07,Melbourne,22.9,36.6
69159,2014-02-08,Melbourne,18.6,41.0
69160,2014-02-09,Melbourne,22.2,40.4
69161,2014-02-10,Melbourne,15.9,24.9
69162,2014-02-11,Melbourne,14.6,27.0
69163,2014-02-12,Melbourne,17.1,27.2
69164,2014-02-13,Melbourne,18.9,26.9
69165,2014-02-14,Melbourne,19.4,27.0
69166,2014-02-15,Melbourne,21.0,28.9
69167,2014-02-16,Melbourne,17.1,24.1
69168,2014-02-17,Melbourne,16.2,25.9
69169,2014-02-18,Melbourne,14.5,30.4
69170,2014-02-19,Melbourne,17.5,25.4
69171,2014-02-20,Melbourne,12.6,20.8
69172,2014-02-21,Melbourne,13.2,20.8
69173,2014-02-22,Melbourne,14.2,20.2
69174,2014-02-23,Melbourne,14.2,23.8
69175,2014-02-24,Melbourne,14.6,25.2
69176,2014-02-25,Melbourne,15.5,33.0
69177,2014-02-26,Melbourne,15.1,22.6
69178,2014-02-27,Melbourne,14.4,22.3
69179,2014-02-28,Melbourne,13.8,23.5
69180,2014-03-01,Melbourne,15.9,24.2
69181,2014-03-02,Melbourne,16.9,23.4
69182,2014-03-03,Melbourne,15.7,25.3
69183,2014-03-04,Melbourne,16.0,33.7
69184,2014-03-05,Melbourne,19.5,23.0
69185,2014-03-06,Melbourne,14.3,21.4
69186,2014-03-07,Melbourne,14.3,23.1
69187,2014-03-08,Melbourne,15.0,28.4
69188,2014-03-09,Melbourne,16.5,33.1
69189,2014-03-10,Melbourne,21.3,32.7
69190,2014-03-11,Melbourne,19.3,31.2
69191,2014-03-12,Melbourne,16.7,22.2
69192,2014-03-13,Melbourne,13.7,22.9
69193,2014-03-14,Melbourne,14.9,27.3
69194,2014-03-15,Melbourne,17.3,29.6
69195,2014-03-16,Melbourne,13.7,20.5
69196,2014-03-17,Melbourne,14.2,24.9
69197,2014-03-18,Melbourne,15.9,25.1
69198,2014-03-19,Melbourne,13.7,22.7
69199,2014-03-20,Melbourne,11.2,30.9
69200,2014-03-21,Melbourne,14.6,23.6
69201,2014-03-22,Melbourne,13.3,19.6
69202,2014-03-23,Melbourne,13.9,19.3
69203,2014-03-24,Melbourne,12.5,19.0
69204,2014-03-25,Melbourne,12.1,24.6
69205,2014-03-26,Melbourne,14.1,27.0
69206,2014-03-27,Melbourne,17.1,25.4
69207,2014-03-28,Melbourne,17.1,22.1
69208,2014-03-29,Melbourne,12.7,24.4
69209,2014-03-30,Melbourne,14.6,26.5
69210,2014-03-31,Melbourne,16.6,30.9
69211,2014-04-01,Melbourne,18.9,33.4
69212,2014-04-02,Melbourne,23.0,24.9
69213,2014-04-03,Melbourne,15.1,18.3
69214,2014-04-04,Melbourne,14.6,20.7
69215,2014-04-05,Melbourne,15.0,24.5
69216,2014-04-06,Melbourne,12.5,25.4
69217,2014-04-07,Melbourne,13.3,24.9
69218,2014-04-08,Melbourne,16.6,22.0
69219,2014-04-09,Melbourne,16.7,18.0
69220,2014-04-10,Melbourne,16.5,19.3
69221,2014-04-11,Melbourne,17.0,19.2
69222,2014-04-12,Melbourne,15.5,23.0
69223,2014-04-13,Melbourne,13.0,22.5
69224,2014-04-14,Melbourne,12.5,21.1
69225,2014-04-15,Melbourne,12.6,21.9
69226,2014-04-16,Melbourne,10.0,22.3
69227,2014-04-17,Melbourne,11.2,25.1
69228,2014-04-18,Melbourne,13.9,19.0
69229,2014-04-19,Melbourne,11.7,18.1
69230,2014-04-20,Melbourne,12.7,19.1
69231,2014-04-21,Melbourne,12.5,18.5
69232,2014-04-22,Melbourne,13.3,16.8
69233,2014-04-23,Melbourne,11.9,19.4
69234,2014-04-24,Melbourne,12.3,18.8
69235,2014-04-25,Melbourne,6.5,20.9
69236,2014-04-26,Melbourne,9.0,19.3
69237,2014-04-27,Melbourne,9.5,17.6
69238,2014-04-28,Melbourne,6.5,22.4
69239,2014-04-29,Melbourne,13.9,20.0
69240,2014-04-30,Melbourne,10.5,17.8
69241,2014-05-01,Melbourne,6.3,16.2
69242,2014-05-02,Melbourne,9.1,14.3
69243,2014-05-03,Melbourne,10.1,17.6
69244,2014-05-04,Melbourne,8.7,14.2
69245,2014-05-05,Melbourne,9.8,16.7
69246,2014-05-06,Melbourne,10.7,16.5
69247,2014-05-07,Melbourne,9.7,16.5
69248,2014-05-08,Melbourne,4.3,18.9
69249,2014-05-09,Melbourne,7.0,18.6
69250,2014-05-10,Melbourne,12.1,16.6
69251,2014-05-11,Melbourne,9.7,20.0
69252,2014-05-12,Melbourne,7.8,20.1
69253,2014-05-13,Melbourne,8.3,20.4
69254,2014-05-14,Melbourne,8.7,20.5
69255,2014-05-15,Melbourne,13.9,22.5
69256,2014-05-16,Melbourne,16.8,23.2
69257,2014-05-17,Melbourne,16.8,20.1
69258,2014-05-18,Melbourne,17.3,21.5
69259,2014-05-19,Melbourne,17.4,23.5
69260,2014-05-20,Melbourne,14.2,21.8
69261,2014-05-21,Melbourne,11.0,23.8
69262,2014-05-22,Melbourne,12.5,21.1
69263,2014-05-23,Melbourne,15.5,20.7
69264,2014-05-24,Melbourne,10.9,18.1
69265,2014-05-25,Melbourne,12.2,20.5
69266,2014-05-26,Melbourne,12.3,22.1
69267,2014-05-27,Melbourne,15.8,20.1
69268,2014-05-28,Melbourne,13.0,19.0
69269,2014-05-29,Melbourne,9.8,15.9
69270,2014-05-30,Melbourne,6.4,17.9
69271,2014-05-31,Melbourne,7.0,18.8
69272,2014-06-01,Melbourne,11.4,15.1
69273,2014-06-02,Melbourne,11.5,17.4
69274,2014-06-03,Melbourne,12.6,16.6
69275,2014-06-04,Melbourne,10.8,18.6
69276,2014-06-05,Melbourne,11.9,17.1
69277,2014-06-06,Melbourne,8.5,16.6
69278,2014-06-07,Melbourne,10.5,17.5
69279,2014-06-08,Melbourne,11.2,15.9
69280,2014-06-09,Melbourne,8.6,15.6
69281,2014-06-10,Melbourne,9.7,19.0
69282,2014-06-11,Melbourne,6.9,16.6
69283,2014-06-12,Melbourne,9.2,16.3
69284,2014-06-13,Melbourne,12.2,17.0
69285,2014-06-14,Melbourne,10.3,15.8
69286,2014-06-15,Melbourne,9.9,16.4
69287,2014-06-16,Melbourne,10.4,17.0
69288,2014-06-17,Melbourne,10.1,16.3
69289,2014-06-18,Melbourne,11.1,14.3
69290,2014-06-19,Melbourne,8.0,12.3
69291,2014-06-20,Melbourne,9.3,15.5
69292,2014-06-21,Melbourne,11.3,15.7
69293,2014-06-22,Melbourne,7.7,15.8
69294,2014-06-23,Melbourne,8.5,14.7
69295,2014-06-24,Melbourne,7.1,14.5
69296,2014-06-25,Melbourne,8.6,16.0
69297,2014-06-26,Melbourne,11.2,16.8
69298,2014-06-27,Melbourne,11.0,14.7
69299,2014-06-28,Melbourne,9.6,13.0
69300,2014-06-29,Melbourne,8.8,11.3
69301,2014-06-30,Melbourne,6.5,13.3
69302,2014-07-01,Melbourne,8.3,13.4
69303,2014-07-02,Melbourne,10.8,17.3
69304,2014-07-03,Melbourne,7.7,12.7
69305,2014-07-04,Melbourne,8.2,12.9
69306,2014-07-05,Melbourne,8.6,15.4
69307,2014-07-06,Melbourne,10.3,14.1
69308,2014-07-07,Melbourne,9.0,16.0
69309,2014-07-08,Melbourne,9.2,14.9
69310,2014-07-09,Melbourne,9.3,11.2
69311,2014-07-10,Melbourne,7.7,15.6
69312,2014-07-11,Melbourne,8.0,14.4
69313,2014-07-12,Melbourne,7.2,11.6
69314,2014-07-13,Melbourne,5.2,15.0
69315,2014-07-14,Melbourne,6.9,13.4
69316,2014-07-15,Melbourne,8.3,13.1
69317,2014-07-16,Melbourne,9.7,14.7
69318,2014-07-17,Melbourne,8.8,12.3
69319,2014-07-18,Melbourne,5.9,14.3
69320,2014-07-19,Melbourne,8.5,13.5
69321,2014-07-20,Melbourne,7.9,13.7
69322,2014-07-21,Melbourne,4.9,13.2
69323,2014-07-22,Melbourne,5.6,12.5
69324,2014-07-23,Melbourne,4.5,13.7
69325,2014-07-24,Melbourne,4.5,15.0
69326,2014-07-25,Melbourne,8.8,16.1
69327,2014-07-26,Melbourne,12.3,15.3
69328,2014-07-27,Melbourne,7.0,17.0
69329,2014-07-28,Melbourne,9.7,16.9
69330,2014-07-29,Melbourne,11.4,16.5
69331,2014-07-30,Melbourne,11.9,19.1
69332,2014-07-31,Melbourne,13.7,19.9
69333,2014-08-01,Melbourne,6.0,10.3
69334,2014-08-02,Melbourne,4.7,13.6
69335,2014-08-03,Melbourne,1.4,14.8
69336,2014-08-04,Melbourne,1.8,15.3
69337,2014-08-05,Melbourne,4.4,16.8
69338,2014-08-06,Melbourne,10.6,16.5
69339,2014-08-07,Melbourne,10.7,14.0
69340,2014-08-08,Melbourne,10.7,16.4
69341,2014-08-09,Melbourne,8.1,15.1
69342,2014-08-10,Melbourne,9.4,14.0
69343,2014-08-11,Melbourne,5.8,13.6
69344,2014-08-12,Melbourne,6.4,13.0
69345,2014-08-13,Melbourne,8.1,15.7
69346,2014-08-14,Melbourne,10.0,15.1
69347,2014-08-15,Melbourne,4.0,17.5
69348,2014-08-16,Melbourne,5.9,13.4
69349,2014-08-17,Melbourne,7.5,16.7
69350,2014-08-18,Melbourne,9.9,13.6
69351,2014-08-19,Melbourne,10.7,13.9
69352,2014-08-20,Melbourne,10.2,13.6
69353,2014-08-21,Melbourne,8.4,18.1
69354,2014-08-22,Melbourne,7.2,21.2
69355,2014-08-23,Melbourne,7.3,20.5
69356,2014-08-24,Melbourne,11.0,16.3
69357,2014-08-25,Melbourne,10.7,16.7
69358,2014-08-26,Melbourne,7.8,19.4
69359,2014-08-27,Melbourne,7.1,19.9
69360,2014-08-28,Melbourne,8.1,20.2
69361,2014-08-29,Melbourne,8.0,15.3
69362,2014-08-30,Melbourne,11.2,21.4
69363,2014-08-31,Melbourne,10.8,21.6
69364,2014-09-01,Melbourne,15.0,15.4
69365,2014-09-02,Melbourne,9.1,16.4
69366,2014-09-03,Melbourne,7.8,15.4
69367,2014-09-04,Melbourne,5.7,16.4
69368,2014-09-05,Melbourne,5.0,16.9
69369,2014-09-06,Melbourne,6.3,19.4
69370,2014-09-07,Melbourne,6.6,21.2
69371,2014-09-08,Melbourne,10.8,21.2
69372,2014-09-09,Melbourne,15.6,20.4
69373,2014-09-10,Melbourne,11.4,19.7
69374,2014-09-11,Melbourne,11.5,17.4
69375,2014-09-12,Melbourne,6.3,16.3
69376,2014-09-13,Melbourne,6.6,18.9
69377,2014-09-14,Melbourne,7.3,20.9
69378,2014-09-15,Melbourne,9.3,18.7
69379,2014-09-16,Melbourne,11.2,15.0
69380,2014-09-17,Melbourne,8.9,16.7
69381,2014-09-18,Melbourne,7.7,14.0
69382,2014-09-19,Melbourne,8.6,15.7
69383,2014-09-20,Melbourne,10.0,17.5
69384,2014-09-21,Melbourne,11.7,17.5
69385,2014-09-22,Melbourne,5.6,23.7
69386,2014-09-23,Melbourne,10.2,25.8
69387,2014-09-24,Melbourne,15.2,23.7
69388,2014-09-25,Melbourne,13.6,17.1
69389,2014-09-26,Melbourne,10.7,19.5
69390,2014-09-27,Melbourne,8.8,23.4
69391,2014-09-28,Melbourne,15.5,28.0
69392,2014-09-29,Melbourne,14.4,23.6
69393,2014-09-30,Melbourne,14.2,24.2
69394,2014-10-01,Melbourne,7.1,16.6
69395,2014-10-02,Melbourne,9.4,17.9
69396,2014-10-03,Melbourne,10.8,19.4
69397,2014-10-04,Melbourne,9.0,26.5
69398,2014-10-05,Melbourne,13.9,19.5
69399,2014-10-06,Melbourne,9.3,25.3
69400,2014-10-07,Melbourne,12.2,18.4
69401,2014-10-08,Melbourne,8.8,18.8
69402,2014-10-09,Melbourne,9.8,23.3
69403,2014-10-10,Melbourne,13.6,24.9
69404,2014-10-11,Melbourne,13.9,21.6
69405,2014-10-12,Melbourne,10.3,30.0
69406,2014-10-13,Melbourne,10.2,16.7
69407,2014-10-14,Melbourne,8.6,17.3
69408,2014-10-15,Melbourne,8.4,17.5
69409,2014-10-16,Melbourne,10.8,17.2
69410,2014-10-17,Melbourne,10.6,18.4
69411,2014-10-18,Melbourne,8.7,24.4
69412,2014-10-19,Melbourne,14.7,29.1
69413,2014-10-20,Melbourne,10.8,21.2
69414,2014-10-21,Melbourne,8.3,29.1
69415,2014-10-22,Melbourne,14.0,31.8
69416,2014-10-23,Melbourne,15.2,22.7
69417,2014-10-24,Melbourne,15.2,30.6
69418,2014-10-25,Melbourne,14.6,20.3
69419,2014-10-26,Melbourne,13.9,24.6
69420,2014-10-27,Melbourne,13.8,20.0
69421,2014-10-28,Melbourne,11.5,20.5
69422,2014-10-29,Melbourne,10.9,23.2
69423,2014-10-30,Melbourne,13.7,22.3
69424,2014-10-31,Melbourne,10.8,32.9
69425,2014-11-01,Melbourne,13.6,17.9
69426,2014-11-02,Melbourne,9.0,16.8
69427,2014-11-03,Melbourne,10.5,23.3
69428,2014-11-04,Melbourne,13.3,29.4
69429,2014-11-05,Melbourne,13.0,18.8
69430,2014-11-06,Melbourne,11.0,23.9
69431,2014-11-07,Melbourne,11.6,33.0
69432,2014-11-08,Melbourne,19.3,35.2
69433,2014-11-09,Melbourne,13.1,20.0
69434,2014-11-10,Melbourne,11.6,21.1
69435,2014-11-11,Melbourne,12.8,19.2
69436,2014-11-12,Melbourne,9.5,25.1
69437,2014-11-13,Melbourne,13.3,31.3
69438,2014-11-14,Melbourne,18.9,20.9
69439,2014-11-15,Melbourne,12.4,18.1
69440,2014-11-16,Melbourne,10.9,19.3
69441,2014-11-17,Melbourne,12.4,21.1
69442,2014-11-18,Melbourne,11.3,21.2
69443,2014-11-19,Melbourne,11.6,30.1
69444,2014-11-20,Melbourne,16.2,28.7
69445,2014-11-21,Melbourne,16.8,23.9
69446,2014-11-22,Melbourne,13.4,31.4
69447,2014-11-23,Melbourne,17.0,25.5
69448,2014-11-24,Melbourne,15.7,19.9
69449,2014-11-25,Melbourne,11.0,22.3
69450,2014-11-26,Melbourne,11.8,19.8
69451,2014-11-27,Melbourne,13.2,20.2
69452,2014-11-28,Melbourne,12.1,21.0
69453,2014-11-29,Melbourne,13.3,25.0
69454,2014-11-30,Melbourne,15.5,34.8
69455,2014-12-01,Melbourne,21.1,29.3
69456,2014-12-02,Melbourne,16.7,26.1
69457,2014-12-03,Melbourne,16.5,23.9
69458,2014-12-04,Melbourne,17.6,27.7
69459,2014-12-05,Melbourne,17.7,21.4
69460,2014-12-06,Melbourne,15.6,22.9
69461,2014-12-07,Melbourne,13.8,17.9
69462,2014-12-08,Melbourne,14.0,21.8
69463,2014-12-09,Melbourne,15.5,21.7
69464,2014-12-10,Melbourne,13.7,21.3
69465,2014-12-11,Melbourne,16.3,22.1
69466,2014-12-12,Melbourne,14.3,27.8
69467,2014-12-13,Melbourne,15.1,31.5
69468,2014-12-14,Melbourne,21.4,26.2
69469,2014-12-15,Melbourne,16.7,24.2
69470,2014-12-16,Melbourne,16.6,32.6
69471,2014-12-17,Melbourne,12.2,22.7
69472,2014-12-18,Melbourne,12.1,24.6
69473,2014-12-19,Melbourne,11.3,21.1
69474,2014-12-20,Melbourne,12.6,23.8
69475,2014-12-21,Melbourne,13.7,33.8
69476,2014-12-22,Melbourne,17.9,25.2
69477,2014-12-23,Melbourne,19.9,26.8
69478,2014-12-24,Melbourne,14.4,23.0
69479,2014-12-25,Melbourne,14.4,24.1
69480,2014-12-26,Melbourne,10.9,21.1
69481,2014-12-27,Melbourne,12.2,23.0
69482,2014-12-28,Melbourne,13.4,32.1
69483,2014-12-29,Melbourne,17.5,26.4
69484,2014-12-30,Melbourne,13.4,24.6
69485,2014-12-31,Melbourne,11.9,25.8
69486,2015-01-01,Melbourne,14.0,27.3
69487,2015-01-02,Melbourne,15.9,39.4
69488,2015-01-03,Melbourne,20.8,38.4
69489,2015-01-04,Melbourne,16.4,23.9
69490,2015-01-05,Melbourne,15.6,23.9
69491,2015-01-06,Melbourne,17.6,19.5
69492,2015-01-07,Melbourne,11.4,19.5
69493,2015-01-08,Melbourne,11.4,19.5
69494,2015-01-09,Melbourne,11.4,19.5
69495,2015-01-10,Melbourne,11.4,19.5
69496,2015-01-11,Melbourne,11.4,19.5
69497,2015-01-12,Melbourne,11.4,19.5
69498,2015-01-13,Melbourne,11.4,19.5
69499,2015-01-14,Melbourne,11.4,19.5
69500,2015-01-15,Melbourne,11.4,19.5
69501,2015-01-16,Melbourne,11.4,19.5
69502,2015-01-17,Melbourne,11.4,19.5
69503,2015-01-18,Melbourne,11.4,19.5
69504,2015-01-19,Melbourne,11.4,19.5
69505,2015-01-20,Melbourne,11.4,19.5
69506,2015-01-21,Melbourne,11.4,19.5
69507,2015-01-22,Melbourne,11.4,19.5
69508,2015-01-23,Melbourne,11.4,19.5
69509,2015-01-24,Melbourne,11.4,19.5
69510,2015-01-25,Melbourne,11.4,19.5
69511,2015-01-26,Melbourne,11.4,19.5
69512,2015-01-27,Melbourne,11.4,19.5
69513,2015-01-28,Melbourne,11.4,19.5
69514,2015-01-29,Melbourne,11.4,19.5
69515,2015-01-30,Melbourne,11.4,19.5
69516,2015-01-31,Melbourne,11.4,19.5
69517,2015-02-01,Melbourne,11.4,19.5
69518,2015-02-02,Melbourne,11.4,19.5
69519,2015-02-03,Melbourne,11.4,19.5
69520,2015-02-04,Melbourne,11.4,19.5
69521,2015-02-05,Melbourne,11.4,19.5
69522,2015-02-06,Melbourne,11.4,19.5
69523,2015-02-07,Melbourne,11.4,19.5
69524,2015-02-08,Melbourne,11.4,19.5
69525,2015-02-09,Melbourne,11.4,19.5
69526,2015-02-10,Melbourne,11.4,19.5
69527,2015-02-11,Melbourne,11.4,19.5
69528,2015-02-12,Melbourne,11.4,19.5
69529,2015-02-13,Melbourne,11.4,19.5
69530,2015-02-14,Melbourne,11.4,19.5
69531,2015-02-15,Melbourne,11.4,19.5
69532,2015-02-16,Melbourne,11.4,19.5
69533,2015-02-17,Melbourne,11.4,19.5
69534,2015-02-18,Melbourne,11.4,19.5
69535,2015-02-19,Melbourne,11.4,19.5
69536,2015-02-20,Melbourne,11.4,19.5
69537,2015-02-21,Melbourne,11.4,19.5
69538,2015-02-22,Melbourne,11.4,19.5
69539,2015-02-23,Melbourne,11.4,19.5
69540,2015-02-24,Melbourne,11.4,19.5
69541,2015-02-25,Melbourne,11.4,19.5
69542,2015-02-26,Melbourne,11.4,19.5
69543,2015-02-27,Melbourne,11.4,19.5
69544,2015-02-28,Melbourne,11.4,19.5
69545,2015-03-01,Melbourne,11.4,19.5
69546,2015-03-02,Melbourne,11.4,19.5
69547,2015-03-03,Melbourne,11.4,19.5
69548,2015-03-04,Melbourne,11.4,19.5
69549,2015-03-05,Melbourne,11.4,19.5
69550,2015-03-06,Melbourne,11.4,19.5
69551,2015-03-07,Melbourne,11.4,19.5
69552,2015-03-08,Melbourne,11.4,19.5
69553,2015-03-09,Melbourne,11.4,19.5
69554,2015-03-10,Melbourne,11.4,19.5
69555,2015-03-11,Melbourne,11.4,19.5
69556,2015-03-12,Melbourne,11.4,19.5
69557,2015-03-13,Melbourne,11.4,19.5
69558,2015-03-14,Melbourne,11.4,19.5
69559,2015-03-15,Melbourne,11.4,19.5
69560,2015-03-16,Melbourne,11.4,19.5
69561,2015-03-17,Melbourne,11.4,19.5
69562,2015-03-18,Melbourne,11.4,19.5
69563,2015-03-19,Melbourne,11.4,19.5
69564,2015-03-20,Melbourne,11.4,19.5
69565,2015-03-21,Melbourne,11.4,19.5
69566,2015-03-22,Melbourne,11.4,19.5
69567,2015-03-23,Melbourne,11.4,19.5
69568,2015-03-24,Melbourne,11.4,19.5
69569,2015-03-25,Melbourne,11.4,19.5
69570,2015-03-26,Melbourne,11.4,19.5
69571,2015-03-27,Melbourne,11.4,19.5
69572,2015-03-28,Melbourne,11.4,19.5
69573,2015-03-29,Melbourne,11.4,19.5
69574,2015-03-30,Melbourne,11.4,19.5
69575,2015-03-31,Melbourne,11.4,19.5
69576,2015-04-01,Melbourne,11.4,19.5
69577,2015-04-02,Melbourne,11.4,19.5
69578,2015-04-03,Melbourne,11.4,19.5
69579,2015-04-04,Melbourne,11.4,19.5
69580,2015-04-05,Melbourne,11.4,19.5
69581,2015-04-06,Melbourne,11.4,19.5
69582,2015-04-07,Melbourne,11.4,19.5
69583,2015-04-08,Melbourne,11.4,19.5
69584,2015-04-09,Melbourne,11.4,19.5
69585,2015-04-10,Melbourne,11.4,19.5
69586,2015-04-11,Melbourne,11.4,19.5
69587,2015-04-12,Melbourne,11.4,19.5
69588,2015-04-13,Melbourne,11.4,19.5
69589,2015-04-14,Melbourne,11.4,19.5
69590,2015-04-15,Melbourne,11.4,19.5
69591,2015-04-16,Melbourne,11.4,19.5
69592,2015-04-17,Melbourne,11.4,19.5
69593,2015-04-18,Melbourne,11.4,19.5
69594,2015-04-19,Melbourne,11.4,19.5
69595,2015-04-20,Melbourne,11.4,19.5
69596,2015-04-21,Melbourne,11.4,19.5
69597,2015-04-22,Melbourne,11.4,19.5
69598,2015-04-23,Melbourne,11.4,19.5
69599,2015-04-24,Melbourne,11.4,19.5
69600,2015-04-25,Melbourne,11.4,19.5
69601,2015-04-26,Melbourne,11.4,19.5
69602,2015-04-27,Melbourne,11.4,19.5
69603,2015-04-28,Melbourne,11.4,19.5
69604,2015-04-29,Melbourne,11.4,19.5
69605,2015-04-30,Melbourne,11.4,19.5
69606,2015-05-01,Melbourne,11.4,19.5
69607,2015-05-02,Melbourne,11.4,19.5
69608,2015-05-03,Melbourne,11.4,19.5
69609,2015-05-04,Melbourne,11.4,19.5
69610,2015-05-05,Melbourne,11.4,19.5
69611,2015-05-06,Melbourne,11.4,19.5
69612,2015-05-07,Melbourne,11.4,19.5
69613,2015-05-08,Melbourne,11.4,19.5
69614,2015-05-09,Melbourne,11.4,19.5
69615,2015-05-10,Melbourne,11.4,19.5
69616,2015-05-11,Melbourne,11.4,19.5
69617,2015-05-12,Melbourne,11.4,19.5
69618,2015-05-13,Melbourne,11.4,19.5
69619,2015-05-14,Melbourne,11.4,19.5
69620,2015-05-15,Melbourne,11.4,19.5
69621,2015-05-16,Melbourne,11.4,19.5
69622,2015-05-17,Melbourne,11.4,19.5
69623,2015-05-18,Melbourne,11.4,19.5
69624,2015-05-19,Melbourne,11.4,19.5
69625,2015-05-20,Melbourne,11.4,19.5
69626,2015-05-21,Melbourne,11.4,19.5
69627,2015-05-22,Melbourne,11.4,19.5
69628,2015-05-23,Melbourne,11.4,19.5
69629,2015-05-24,Melbourne,11.4,19.5
69630,2015-05-25,Melbourne,11.4,19.5
69631,2015-05-26,Melbourne,11.4,19.5
69632,2015-05-27,Melbourne,11.4,19.5
69633,2015-05-28,Melbourne,11.4,19.5
69634,2015-05-29,Melbourne,11.4,19.5
69635,2015-05-30,Melbourne,11.4,19.5
69636,2015-05-31,Melbourne,11.4,19.5
69637,2015-06-01,Melbourne,11.4,19.5
69638,2015-06-02,Melbourne,11.4,19.5
